"resource.type","CELEX","url","work","type","date","force","eurovoc","citationcelex","labels","MT"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","52010DC0546","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","52011DC0112","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","32009L0030","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","32002D1600","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","52011DC0571","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","52010DC0543","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","52011DC0244","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/310","32009R0443","economic growth","1611 economic conditions"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32000L0060","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32009D0406","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32009L0029","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32009L0031","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32008L0098","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32008L0056","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","52010DC2020","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32009L0028","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32008L0050","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","52010DC0546","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","52011DC0112","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32009L0030","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32002D1600","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","52011DC0571","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","52010DC0543","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","52011DC0244","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/1160","32009R0443","management of resources","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32000L0060","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32009D0406","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32009L0029","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32009L0031","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32008L0098","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32008L0056","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","52010DC2020","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32009L0028","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32008L0050","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","52010DC0546","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","52011DC0112","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32009L0030","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32002D1600","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","52011DC0571","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","52010DC0543","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","52011DC0244","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/177","32009R0443","pollution control","5206 environmental policy"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32000L0060","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32009D0406","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32009L0029","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32009L0031","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32008L0098","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32008L0056","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","52010DC2020","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32009L0028","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32008L0050","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","52010DC0546","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","52011DC0112","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32009L0030","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32002D1600","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","52011DC0571","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","52010DC0543","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","52011DC0244","biodiversity","5211 natural environment"
"DEC","32013D1386","http://publications.europa.eu/resource/celex/32013D1386","http://publications.europa.eu/resource/cellar/b8e613ef-76de-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2013-11-20","true","http://eurovoc.europa.eu/5463","32009R0443","biodiversity","5211 natural environment"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/3468","12016E004","international convention","0806 international affairs"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/3468","21998A0403(01)","international convention","0806 international affairs"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/4801","12016E004","protected area","5206 environmental policy"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/4801","21998A0403(01)","protected area","5206 environmental policy"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/2110","12016E004","Atlantic Ocean","5211 natural environment"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/2110","21998A0403(01)","Atlantic Ocean","5211 natural environment"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/3992","12016E004","maritime area","1231 international law"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/3992","21998A0403(01)","maritime area","1231 international law"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/6404","12016E004","marine ecosystem","5211 natural environment"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/5742","12016E004","marine environment","5211 natural environment"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/6404","21998A0403(01)","marine ecosystem","5211 natural environment"
"DEC","32021D1796","http://publications.europa.eu/resource/celex/32021D1796","http://publications.europa.eu/resource/cellar/69f6e6ce-2af7-11ec-bd8e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2021-09-28","true","http://eurovoc.europa.eu/5742","21998A0403(01)","marine environment","5211 natural environment"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","32009R1224","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","32001R1035","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","12016M013","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","32004R0600","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","32008R1005","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","32013R1380","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","32004R0601","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","31981D0691","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","21981A0905(01)","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","52016JC0049","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","32017R2403","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","52018DC0028","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/133","62015CJ0626","conservation of fish stocks","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","32009R1224","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","32001R1035","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","12016M013","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","32004R0600","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","32008R1005","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","32013R1380","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","32004R0601","international convention","0806 international affairs"
